,canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration,key_pitch_name,key_mode
974,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",train,2011,2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_04_Track04_wav.midi,2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_04_Track04_wav.wav,521.564649375,C,major
975,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",train,2011,2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.midi,2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.wav,489.6789975,C,major
976,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, 1st mov.",train,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.wav,534.701655469,C,major
977,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, First Movement",train,2008,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.wav,481.751655,C,major
978,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, I. Allegro con brio",train,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.wav,484.226041667,C,major
979,Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, I. Allegro con brio",train,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--2.wav,504.610416667,C,major
980,Ludwig van Beethoven,"Sonata No. 21 in C major, Op. 53, 1st mov.",train,2013,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--2.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--2.wav,506.996020781,C,major
981,Ludwig van Beethoven,"Sonata No. 21 in C major, Op. 53, “Waldstein,” I. Allegro con brio",train,2014,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--3.wav,470.289326719,C,major
982,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",train,2017,2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.midi,2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.wav,473.193194162,C,major
983,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",train,2017,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--2.midi,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--2.wav,637.070596287,C,major
984,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",train,2017,2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--2.midi,2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--2.wav,484.191003521,C,major
985,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",train,2017,2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--3.midi,2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--3.wav,501.518910067,C,major
986,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",train,2017,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.midi,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.wav,480.396150321,C,major
987,Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",train,2017,2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.midi,2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.wav,488.333077242,C,major
988,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57 ""Appassionata"", First Movement",train,2008,2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.wav,593.318049844,f,minor
989,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57 (Complete)",train,2015,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--3.wav,1251.28854167,C#,major
990,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",train,2011,2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_03_Track03_wav.midi,2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_03_Track03_wav.wav,523.841623594,f,minor
991,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",train,2011,2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.midi,2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.wav,572.423305781,f,minor
992,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",train,2011,2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_15_Track15_wav.midi,2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_15_Track15_wav.wav,564.872565469,f,minor
993,Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First movement",train,2011,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_08_Track08_wav.midi,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_08_Track08_wav.wav,568.347455156,f,minor
994,Ludwig van Beethoven,"Sonata No. 23, Op. 57 in F Minor, ""Appassionata"", I. Allegro assai",train,2017,2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.midi,2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.wav,515.413072754,f,minor
995,Ludwig van Beethoven,"Sonata No. 24 in F-Sharp Major, Op. 78",train,2008,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.wav,602.757142969,F#,major
996,Ludwig van Beethoven,"Sonata No. 24 in F-sharp Major, Op. 78",train,2011,2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_09_Track09_wav.midi,2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_09_Track09_wav.wav,397.693245469,F#,major
997,Ludwig van Beethoven,"Sonata No. 24 in F-sharp Major, Op. 78, First Movement",train,2008,2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.wav,278.421195937,F#,major
998,Ludwig van Beethoven,"Sonata No. 26 in 3-flat Major, Op. 81a (2nd & 3rd Movements)",train,2004,2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.wav,316.572784056,E-,major
999,Ludwig van Beethoven,"Sonata No. 26 in 3-flat Major, Op. 81a (2nd & 3rd Movements)",train,2004,2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.wav,453.392893256,E-,major
1000,Ludwig van Beethoven,"Sonata No. 26 in E-Flat Major, Op. 81a, ""Les Adiex"", First Movement",train,2011,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.midi,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.wav,399.448051406,E-,major
1001,Ludwig van Beethoven,"Sonata No. 26 in E-Flat Major, Op. 81a, ""Les Adiex"", First Movement",train,2011,2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_03_Track03_wav.midi,2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_03_Track03_wav.wav,338.045869219,E-,major
1002,Ludwig van Beethoven,"Sonata No. 26 in E-flat Major, Op. 81a, I. Das Lebewohl. Adagio - Allegro",train,2015,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--2.wav,407.455208333,E-,major
1003,Ludwig van Beethoven,"Sonata No. 27 in E Minor, Op. 90",validation,2018,2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--3.wav,760.2770175,E,major
1004,Ludwig van Beethoven,"Sonata No. 27 in E Minor, Op. 90, First Movement",validation,2008,2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.wav,308.53601625,e,minor
1005,Ludwig van Beethoven,"Sonata No. 27, Op. 90, I. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck",validation,2017,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.midi,2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.wav,318.420448279,e,minor
1006,Ludwig van Beethoven,"Sonata No. 28 in A Major, Op. 101 (Complete)",train,2014,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--3.wav,1201.07919422,a,minor
1007,Ludwig van Beethoven,"Sonata No. 28 in A Major, Op. 101 (Complete)",train,2014,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_17_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_17_R1_2014_wav--1.wav,1162.39066453,a,minor
1008,Ludwig van Beethoven,"Sonata No. 28 in A Major, Op. 101 (Complete)",train,2014,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--2.wav,1098.92518313,a,minor
1009,Ludwig van Beethoven,"Sonata No. 29 in B-flat Major, Op. 106",validation,2018,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--1.midi,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--1.wav,2457.80737125,b,minor
1010,Ludwig van Beethoven,"Sonata No. 3 in C Major, Op. 2 No. 3, First Movement",test,2008,2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.wav,430.0636725,C,major
1011,Ludwig van Beethoven,"Sonata No. 3 in C Major, Op. 2 No. 3, I. Allegro con brio",test,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--3.wav,445.68125,C,major
1012,Ludwig van Beethoven,"Sonata No. 3 in C Major, Op. 2 No. 3, I. and II. ",test,2015,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--2.wav,894.40625,e,minor
1013,Ludwig van Beethoven,"Sonata No. 3, Op. 2 No. 3 in C major, I. Allegro con brio",test,2017,2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.midi,2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.wav,450.154845513,C,major
1014,Ludwig van Beethoven,"Sonata No. 30 in E Major, Op. 109",train,2018,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--2.wav,1176.40240266,E,major
1015,Ludwig van Beethoven,"Sonata No. 31 In A-flat Major, Op. 110",train,2018,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--2.wav,1022.54438344,A-,major
1016,Ludwig van Beethoven,"Sonata No. 31 in A-Flat Major, Op. 110 (Complete)",train,2014,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_06_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_06_R1_2014_wav--3.wav,1137.43743094,A-,major
1017,Ludwig van Beethoven,"Sonata No. 31 in A-flat Major, Op. 110",train,2018,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--2.wav,1060.72142859,A-,major
1018,Ludwig van Beethoven,"Sonata No. 31 in A-flat Major, Op. 110 (Complete)",train,2014,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--2.wav,1063.92121172,A-,major
1019,Ludwig van Beethoven,"Sonata No. 31 in A-flat Major, Op. 110, First movement",train,2011,2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.midi,2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.wav,397.215147656,A-,major
1020,Ludwig van Beethoven,"Sonata No. 32 in C Minor, Op. 111",train,2009,2009/MIDI-Unprocessed_06_R1_2009_01-02_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_02_WAV.midi,2009/MIDI-Unprocessed_06_R1_2009_01-02_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_02_WAV.wav,1603.11404859,C,major
1021,Ludwig van Beethoven,"Sonata No. 32 in C Minor, Op. 111 (Complete)",train,2014,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--2.wav,1585.96930078,C,major
1022,Ludwig van Beethoven,"Sonata No. 32 in C minor, Op. 111",train,2018,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--3.wav,1590.10257656,C,major
1023,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, 1st mov.",train,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--2.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--2.wav,330.763558125,E-,major
1024,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, 1st mov.",train,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--2.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--2.wav,325.30950375,E-,major
1025,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, First Movement",train,2011,2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_13_Track13_wav.midi,2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_13_Track13_wav.wav,332.583802031,E-,major
1026,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, I. Allegro molto e con brio",train,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.wav,338.472916667,E-,major
1027,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, I. Allegro molto e con brio",train,2017,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.midi,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.wav,325.877676696,E-,major
1028,Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, I. Allegro molto e con brio",train,2017,2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--2.midi,2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--2.wav,333.371229721,E-,major
1029,Ludwig van Beethoven,"Sonata No. 5 in C Minor, Op. 10 No. 1, First Movement",test,2011,2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_03_Track03_wav.midi,2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_03_Track03_wav.wav,271.508809687,c,minor
1030,Ludwig van Beethoven,"Sonata No. 5 in C Minor, Op. 10 No. 1, I. Allegro molto e con brio",test,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--2.wav,236.041666667,c,minor
1031,Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3",train,2018,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--1.midi,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--1.wav,1254.06391687,d,minor
1032,Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3, 1st mov.",train,2013,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.midi,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.wav,283.606821094,D,major
1033,Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3, 1st mov.",train,2013,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--2.midi,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--2.wav,397.789399219,D,major
1034,Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3, First Movement",train,2011,2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.midi,2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.wav,278.132734688,D,major
1035,Ludwig van Beethoven,"Sonata No. 7, Op. 10 No. 3 in D Major, I. Presto",train,2017,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.midi,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.wav,304.532695817,D,major
1036,Ludwig van Beethoven,"Sonata No. 7, Op. 10 No. 3 in D Major, I. Presto",train,2017,2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.midi,2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.wav,289.1011475,D,major
1037,Ludwig van Beethoven,"Sonata No. 8 in C Minor, Op.13",test,2009,2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.wav,921.498811406,E-,major
1038,Ludwig van Beethoven,Sonata Op. 10/3,train,2006,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.wav,1405.96413891,d,minor
1039,Ludwig van Beethoven,Sonata Op. 101,train,2006,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.wav,1256.10718406,a,minor
1040,Ludwig van Beethoven,Sonata Op. 110,train,2006,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.wav,1075.70805891,A-,major
1041,Ludwig van Beethoven,"Sonata Op. 31, No. 3 in E-flat Major",test,2004,2004/MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.wav,1118.90161376,E-,major
1042,Ludwig van Beethoven,Sonata Op. 54 in F Major,train,2004,2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.wav,534.516585565,F,major
1043,Ludwig van Beethoven,Sonata Op. 78,train,2006,2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.wav,470.609839219,F#,major
1044,Ludwig van Beethoven,"Sonata Op. 81 No. 26, 'Les Adieux'",train,2004,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.wav,370.492842696,E-,major
1045,Ludwig van Beethoven,"Sonata Op. 81 No. 26, 'Les Adieux'",train,2004,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.wav,563.933165452,E-,major
1046,Ludwig van Beethoven,"Sonata in A-flat, Op. 110",train,2004,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.wav,362.762818735,A-,major
1047,Ludwig van Beethoven,"Sonata in A-flat, Op. 110",train,2004,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.wav,732.784163067,A-,major
1048,Ludwig van Beethoven,"Sonata in A-flat, Op. 110",train,2009,2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.wav,1183.00228922,A-,major
1049,Ludwig van Beethoven,"Sonata in C Major, Op. 2 No. 3, 1st mov.",test,2013,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.wav,422.9696625,C,major
1050,Ludwig van Beethoven,"Sonata in C Major, Op. 53 'Waldstein'",train,2004,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.midi,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.wav,804.745489242,C,major
1051,Ludwig van Beethoven,"Sonata in D Minor, Op. 31 No. 2 ""Tempest""",train,2018,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.wav,1451.39945672,d,minor
1052,Ludwig van Beethoven,"Sonata in D minor, Op. 31, No. 2",train,2004,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.wav,497.066909717,d,minor
1053,Ludwig van Beethoven,"Sonata in D minor, Op. 31, No. 2",train,2004,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.wav,781.777608279,B-,major
1054,Ludwig van Beethoven,"Sonata in E Major, Op. 109",train,2018,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.wav,1114.77319078,E,major
1055,Ludwig van Beethoven,"Sonata in E Major, Op. 14, No. 1",test,2009,2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.wav,753.739897969,e,minor
